Time,Gill Electricity (kWh)
Tue Dec 18 2018 02:30:00 GMT-0800 (Pacific Standard Time),22
Tue Dec 18 2018 02:15:00 GMT-0800 (Pacific Standard Time),20
Tue Dec 18 2018 02:00:00 GMT-0800 (Pacific Standard Time),22
Tue Dec 18 2018 01:45:00 GMT-0800 (Pacific Standard Time),22
Tue Dec 18 2018 01:30:00 GMT-0800 (Pacific Standard Time),21
Tue Dec 18 2018 01:15:00 GMT-0800 (Pacific Standard Time),24
Tue Dec 18 2018 01:00:00 GMT-0800 (Pacific Standard Time),25
Tue Dec 18 2018 00:45:00 GMT-0800 (Pacific Standard Time),24
Tue Dec 18 2018 00:30:00 GMT-0800 (Pacific Standard Time),24
Tue Dec 18 2018 00:15:00 GMT-0800 (Pacific Standard Time),24
Tue Dec 18 2018 00:00:00 GMT-0800 (Pacific Standard Time),26
Mon Dec 17 2018 23:45:00 GMT-0800 (Pacific Standard Time),24
Mon Dec 17 2018 23:30:00 GMT-0800 (Pacific Standard Time),26
Mon Dec 17 2018 23:15:00 GMT-0800 (Pacific Standard Time),26
Mon Dec 17 2018 23:00:00 GMT-0800 (Pacific Standard Time),26
Mon Dec 17 2018 22:45:00 GMT-0800 (Pacific Standard Time),27
Mon Dec 17 2018 22:30:00 GMT-0800 (Pacific Standard Time),26
Mon Dec 17 2018 22:15:00 GMT-0800 (Pacific Standard Time),30
Mon Dec 17 2018 22:00:00 GMT-0800 (Pacific Standard Time),40
Mon Dec 17 2018 21:45:00 GMT-0800 (Pacific Standard Time),41
Mon Dec 17 2018 21:30:00 GMT-0800 (Pacific Standard Time),49
Mon Dec 17 2018 21:15:00 GMT-0800 (Pacific Standard Time),56
Mon Dec 17 2018 21:00:00 GMT-0800 (Pacific Standard Time),55
Mon Dec 17 2018 20:45:00 GMT-0800 (Pacific Standard Time),58
Mon Dec 17 2018 20:30:00 GMT-0800 (Pacific Standard Time),58
Mon Dec 17 2018 20:15:00 GMT-0800 (Pacific Standard Time),58
Mon Dec 17 2018 20:00:00 GMT-0800 (Pacific Standard Time),60
Mon Dec 17 2018 19:45:00 GMT-0800 (Pacific Standard Time),58
Mon Dec 17 2018 19:30:00 GMT-0800 (Pacific Standard Time),57
Mon Dec 17 2018 19:15:00 GMT-0800 (Pacific Standard Time),58
Mon Dec 17 2018 19:00:00 GMT-0800 (Pacific Standard Time),61
Mon Dec 17 2018 18:45:00 GMT-0800 (Pacific Standard Time),60
Mon Dec 17 2018 18:30:00 GMT-0800 (Pacific Standard Time),62
Mon Dec 17 2018 18:15:00 GMT-0800 (Pacific Standard Time),61
Mon Dec 17 2018 18:00:00 GMT-0800 (Pacific Standard Time),63
Mon Dec 17 2018 17:45:00 GMT-0800 (Pacific Standard Time),63
Mon Dec 17 2018 17:30:00 GMT-0800 (Pacific Standard Time),61
Mon Dec 17 2018 17:15:00 GMT-0800 (Pacific Standard Time),62
Mon Dec 17 2018 17:00:00 GMT-0800 (Pacific Standard Time),60
Mon Dec 17 2018 16:45:00 GMT-0800 (Pacific Standard Time),58
Mon Dec 17 2018 16:30:00 GMT-0800 (Pacific Standard Time),53
Mon Dec 17 2018 16:15:00 GMT-0800 (Pacific Standard Time),53
Mon Dec 17 2018 16:00:00 GMT-0800 (Pacific Standard Time),51
Mon Dec 17 2018 15:45:00 GMT-0800 (Pacific Standard Time),50
Mon Dec 17 2018 15:30:00 GMT-0800 (Pacific Standard Time),48
Mon Dec 17 2018 15:15:00 GMT-0800 (Pacific Standard Time),48
Mon Dec 17 2018 15:00:00 GMT-0800 (Pacific Standard Time),46
Mon Dec 17 2018 14:45:00 GMT-0800 (Pacific Standard Time),46
Mon Dec 17 2018 14:30:00 GMT-0800 (Pacific Standard Time),46
Mon Dec 17 2018 14:15:00 GMT-0800 (Pacific Standard Time),46
Mon Dec 17 2018 14:00:00 GMT-0800 (Pacific Standard Time),45
Mon Dec 17 2018 13:45:00 GMT-0800 (Pacific Standard Time),44
Mon Dec 17 2018 13:30:00 GMT-0800 (Pacific Standard Time),45
Mon Dec 17 2018 13:15:00 GMT-0800 (Pacific Standard Time),45
Mon Dec 17 2018 13:00:00 GMT-0800 (Pacific Standard Time),44
Mon Dec 17 2018 12:45:00 GMT-0800 (Pacific Standard Time),44
Mon Dec 17 2018 12:30:00 GMT-0800 (Pacific Standard Time),43
Mon Dec 17 2018 12:15:00 GMT-0800 (Pacific Standard Time),40
Mon Dec 17 2018 12:00:00 GMT-0800 (Pacific Standard Time),41
Mon Dec 17 2018 11:45:00 GMT-0800 (Pacific Standard Time),36
Mon Dec 17 2018 11:30:00 GMT-0800 (Pacific Standard Time),34
Mon Dec 17 2018 11:15:00 GMT-0800 (Pacific Standard Time),34
Mon Dec 17 2018 11:00:00 GMT-0800 (Pacific Standard Time),34
Mon Dec 17 2018 10:45:00 GMT-0800 (Pacific Standard Time),34
Mon Dec 17 2018 10:30:00 GMT-0800 (Pacific Standard Time),34
Mon Dec 17 2018 10:15:00 GMT-0800 (Pacific Standard Time),34
Mon Dec 17 2018 10:00:00 GMT-0800 (Pacific Standard Time),33
Mon Dec 17 2018 09:45:00 GMT-0800 (Pacific Standard Time),33
Mon Dec 17 2018 09:30:00 GMT-0800 (Pacific Standard Time),32
Mon Dec 17 2018 09:15:00 GMT-0800 (Pacific Standard Time),31
Mon Dec 17 2018 09:00:00 GMT-0800 (Pacific Standard Time),34
Mon Dec 17 2018 08:45:00 GMT-0800 (Pacific Standard Time),34
Mon Dec 17 2018 08:30:00 GMT-0800 (Pacific Standard Time),32
Mon Dec 17 2018 08:15:00 GMT-0800 (Pacific Standard Time),31
Mon Dec 17 2018 08:00:00 GMT-0800 (Pacific Standard Time),30
Mon Dec 17 2018 07:45:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 07:30:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 07:15:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 07:00:00 GMT-0800 (Pacific Standard Time),28
Mon Dec 17 2018 06:45:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 06:30:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 06:15:00 GMT-0800 (Pacific Standard Time),28
Mon Dec 17 2018 06:00:00 GMT-0800 (Pacific Standard Time),28
Mon Dec 17 2018 05:45:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 05:30:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 05:15:00 GMT-0800 (Pacific Standard Time),28
Mon Dec 17 2018 05:00:00 GMT-0800 (Pacific Standard Time),28
Mon Dec 17 2018 04:45:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 04:30:00 GMT-0800 (Pacific Standard Time),30
Mon Dec 17 2018 04:15:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 04:00:00 GMT-0800 (Pacific Standard Time),28
Mon Dec 17 2018 03:45:00 GMT-0800 (Pacific Standard Time),28
Mon Dec 17 2018 03:30:00 GMT-0800 (Pacific Standard Time),29
Mon Dec 17 2018 03:15:00 GMT-0800 (Pacific Standard Time),27
Mon Dec 17 2018 03:00:00 GMT-0800 (Pacific Standard Time),23
Mon Dec 17 2018 02:45:00 GMT-0800 (Pacific Standard Time),24
Mon Dec 17 2018 02:30:00 GMT-0800 (Pacific Standard Time),22
Mon Dec 17 2018 02:15:00 GMT-0800 (Pacific Standard Time),22
Mon Dec 17 2018 02:00:00 GMT-0800 (Pacific Standard Time),23
Mon Dec 17 2018 01:45:00 GMT-0800 (Pacific Standard Time),23
Mon Dec 17 2018 01:30:00 GMT-0800 (Pacific Standard Time),23
Mon Dec 17 2018 01:15:00 GMT-0800 (Pacific Standard Time),22
Mon Dec 17 2018 01:00:00 GMT-0800 (Pacific Standard Time),23
Mon Dec 17 2018 00:45:00 GMT-0800 (Pacific Standard Time),22
Mon Dec 17 2018 00:30:00 GMT-0800 (Pacific Standard Time),23
Mon Dec 17 2018 00:15:00 GMT-0800 (Pacific Standard Time),25
Mon Dec 17 2018 00:00:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 23:45:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 23:30:00 GMT-0800 (Pacific Standard Time),27
Sun Dec 16 2018 23:15:00 GMT-0800 (Pacific Standard Time),28
Sun Dec 16 2018 23:00:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 22:45:00 GMT-0800 (Pacific Standard Time),27
Sun Dec 16 2018 22:30:00 GMT-0800 (Pacific Standard Time),27
Sun Dec 16 2018 22:15:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 22:00:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 21:45:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 21:30:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 21:15:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 21:00:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 20:45:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 20:30:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 20:15:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 20:00:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 19:45:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 19:30:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 19:15:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 19:00:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 18:45:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 18:30:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 18:15:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 18:00:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 17:45:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 17:30:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 17:15:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 17:00:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 16:45:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 16:30:00 GMT-0800 (Pacific Standard Time),29
Sun Dec 16 2018 16:15:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 16:00:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 15:45:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 15:30:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 15:15:00 GMT-0800 (Pacific Standard Time),32
Sun Dec 16 2018 15:00:00 GMT-0800 (Pacific Standard Time),36
Sun Dec 16 2018 14:45:00 GMT-0800 (Pacific Standard Time),37
Sun Dec 16 2018 14:30:00 GMT-0800 (Pacific Standard Time),35
Sun Dec 16 2018 14:15:00 GMT-0800 (Pacific Standard Time),37
Sun Dec 16 2018 14:00:00 GMT-0800 (Pacific Standard Time),35
Sun Dec 16 2018 13:45:00 GMT-0800 (Pacific Standard Time),36
Sun Dec 16 2018 13:30:00 GMT-0800 (Pacific Standard Time),35
Sun Dec 16 2018 13:15:00 GMT-0800 (Pacific Standard Time),34
Sun Dec 16 2018 13:00:00 GMT-0800 (Pacific Standard Time),34
Sun Dec 16 2018 12:45:00 GMT-0800 (Pacific Standard Time),35
Sun Dec 16 2018 12:30:00 GMT-0800 (Pacific Standard Time),34
Sun Dec 16 2018 12:15:00 GMT-0800 (Pacific Standard Time),33
Sun Dec 16 2018 12:00:00 GMT-0800 (Pacific Standard Time),35
Sun Dec 16 2018 11:45:00 GMT-0800 (Pacific Standard Time),35
Sun Dec 16 2018 11:30:00 GMT-0800 (Pacific Standard Time),35
Sun Dec 16 2018 11:15:00 GMT-0800 (Pacific Standard Time),33
Sun Dec 16 2018 11:00:00 GMT-0800 (Pacific Standard Time),32
Sun Dec 16 2018 10:45:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 10:30:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 10:15:00 GMT-0800 (Pacific Standard Time),30
Sun Dec 16 2018 10:00:00 GMT-0800 (Pacific Standard Time),34
Sun Dec 16 2018 09:45:00 GMT-0800 (Pacific Standard Time),35
Sun Dec 16 2018 09:30:00 GMT-0800 (Pacific Standard Time),34
Sun Dec 16 2018 09:15:00 GMT-0800 (Pacific Standard Time),31
Sun Dec 16 2018 09:00:00 GMT-0800 (Pacific Standard Time),28
Sun Dec 16 2018 08:45:00 GMT-0800 (Pacific Standard Time),24
Sun Dec 16 2018 08:30:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 08:15:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 08:00:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 07:45:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 07:30:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 07:15:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 07:00:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 06:45:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 06:30:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 06:15:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 06:00:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 05:45:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 05:30:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 05:15:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 05:00:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 04:45:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 04:30:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 04:15:00 GMT-0800 (Pacific Standard Time),26
Sun Dec 16 2018 04:00:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 03:45:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 03:30:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 03:15:00 GMT-0800 (Pacific Standard Time),25
Sun Dec 16 2018 03:00:00 GMT-0800 (Pacific Standard Time),23
Sun Dec 16 2018 02:45:00 GMT-0800 (Pacific Standard Time),21
Sun Dec 16 2018 02:30:00 GMT-0800 (Pacific Standard Time),22
Sun Dec 16 2018 02:15:00 GMT-0800 (Pacific Standard Time),21
Sun Dec 16 2018 02:00:00 GMT-0800 (Pacific Standard Time),22
Sun Dec 16 2018 01:45:00 GMT-0800 (Pacific Standard Time),22
Sun Dec 16 2018 01:30:00 GMT-0800 (Pacific Standard Time),22
Sun Dec 16 2018 01:15:00 GMT-0800 (Pacific Standard Time),22
Sun Dec 16 2018 01:00:00 GMT-0800 (Pacific Standard Time),23
Sun Dec 16 2018 00:45:00 GMT-0800 (Pacific Standard Time),22
Sun Dec 16 2018 00:30:00 GMT-0800 (Pacific Standard Time),22
Sun Dec 16 2018 00:15:00 GMT-0800 (Pacific Standard Time),22
Sun Dec 16 2018 00:00:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 23:45:00 GMT-0800 (Pacific Standard Time),24
Sat Dec 15 2018 23:30:00 GMT-0800 (Pacific Standard Time),24
Sat Dec 15 2018 23:15:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 23:00:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 22:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 22:30:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 22:15:00 GMT-0800 (Pacific Standard Time),24
Sat Dec 15 2018 22:00:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 21:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 21:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 21:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 21:00:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 20:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 20:30:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 20:15:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 20:00:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 19:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 19:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 19:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 19:00:00 GMT-0800 (Pacific Standard Time),27
Sat Dec 15 2018 18:45:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 18:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 18:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 18:00:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 17:45:00 GMT-0800 (Pacific Standard Time),27
Sat Dec 15 2018 17:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 17:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 17:00:00 GMT-0800 (Pacific Standard Time),27
Sat Dec 15 2018 16:45:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 16:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 16:15:00 GMT-0800 (Pacific Standard Time),27
Sat Dec 15 2018 16:00:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 15:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 15:30:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 15:15:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 15:00:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 14:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 14:30:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 14:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 14:00:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 13:45:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 13:30:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 13:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 13:00:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 12:45:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 12:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 12:15:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 12:00:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 11:45:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 11:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 11:15:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 11:00:00 GMT-0800 (Pacific Standard Time),27
Sat Dec 15 2018 10:45:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 10:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 10:15:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 10:00:00 GMT-0800 (Pacific Standard Time),27
Sat Dec 15 2018 09:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 09:30:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 09:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 09:00:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 08:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 08:30:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 08:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 08:00:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 07:45:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 07:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 07:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 07:00:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 06:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 06:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 06:15:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 06:00:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 05:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 05:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 05:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 05:00:00 GMT-0800 (Pacific Standard Time),27
Sat Dec 15 2018 04:45:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 04:30:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 04:15:00 GMT-0800 (Pacific Standard Time),25
Sat Dec 15 2018 04:00:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 03:45:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 03:30:00 GMT-0800 (Pacific Standard Time),27
Sat Dec 15 2018 03:15:00 GMT-0800 (Pacific Standard Time),26
Sat Dec 15 2018 03:00:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 02:45:00 GMT-0800 (Pacific Standard Time),22
Sat Dec 15 2018 02:30:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 02:15:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 02:00:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 01:45:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 01:30:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 01:15:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 01:00:00 GMT-0800 (Pacific Standard Time),24
Sat Dec 15 2018 00:45:00 GMT-0800 (Pacific Standard Time),24
Sat Dec 15 2018 00:30:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 00:15:00 GMT-0800 (Pacific Standard Time),23
Sat Dec 15 2018 00:00:00 GMT-0800 (Pacific Standard Time),24
Fri Dec 14 2018 23:45:00 GMT-0800 (Pacific Standard Time),23
Fri Dec 14 2018 23:30:00 GMT-0800 (Pacific Standard Time),23
Fri Dec 14 2018 23:15:00 GMT-0800 (Pacific Standard Time),24
Fri Dec 14 2018 23:00:00 GMT-0800 (Pacific Standard Time),24
Fri Dec 14 2018 22:45:00 GMT-0800 (Pacific Standard Time),24
Fri Dec 14 2018 22:30:00 GMT-0800 (Pacific Standard Time),25
Fri Dec 14 2018 22:15:00 GMT-0800 (Pacific Standard Time),26
Fri Dec 14 2018 22:00:00 GMT-0800 (Pacific Standard Time),28
Fri Dec 14 2018 21:45:00 GMT-0800 (Pacific Standard Time),28
Fri Dec 14 2018 21:30:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 21:15:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 21:00:00 GMT-0800 (Pacific Standard Time),26
Fri Dec 14 2018 20:45:00 GMT-0800 (Pacific Standard Time),26
Fri Dec 14 2018 20:30:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 20:15:00 GMT-0800 (Pacific Standard Time),26
Fri Dec 14 2018 20:00:00 GMT-0800 (Pacific Standard Time),26
Fri Dec 14 2018 19:45:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 19:30:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 19:15:00 GMT-0800 (Pacific Standard Time),26
Fri Dec 14 2018 19:00:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 18:45:00 GMT-0800 (Pacific Standard Time),26
Fri Dec 14 2018 18:30:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 18:15:00 GMT-0800 (Pacific Standard Time),28
Fri Dec 14 2018 18:00:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 17:45:00 GMT-0800 (Pacific Standard Time),28
Fri Dec 14 2018 17:30:00 GMT-0800 (Pacific Standard Time),29
Fri Dec 14 2018 17:15:00 GMT-0800 (Pacific Standard Time),28
Fri Dec 14 2018 17:00:00 GMT-0800 (Pacific Standard Time),30
Fri Dec 14 2018 16:45:00 GMT-0800 (Pacific Standard Time),30
Fri Dec 14 2018 16:30:00 GMT-0800 (Pacific Standard Time),30
Fri Dec 14 2018 16:15:00 GMT-0800 (Pacific Standard Time),30
Fri Dec 14 2018 16:00:00 GMT-0800 (Pacific Standard Time),29
Fri Dec 14 2018 15:45:00 GMT-0800 (Pacific Standard Time),31
Fri Dec 14 2018 15:30:00 GMT-0800 (Pacific Standard Time),29
Fri Dec 14 2018 15:15:00 GMT-0800 (Pacific Standard Time),31
Fri Dec 14 2018 15:00:00 GMT-0800 (Pacific Standard Time),31
Fri Dec 14 2018 14:45:00 GMT-0800 (Pacific Standard Time),32
Fri Dec 14 2018 14:30:00 GMT-0800 (Pacific Standard Time),34
Fri Dec 14 2018 14:15:00 GMT-0800 (Pacific Standard Time),36
Fri Dec 14 2018 14:00:00 GMT-0800 (Pacific Standard Time),35
Fri Dec 14 2018 13:45:00 GMT-0800 (Pacific Standard Time),68
Fri Dec 14 2018 13:15:00 GMT-0800 (Pacific Standard Time),34
Fri Dec 14 2018 13:00:00 GMT-0800 (Pacific Standard Time),34
Fri Dec 14 2018 12:45:00 GMT-0800 (Pacific Standard Time),35
Fri Dec 14 2018 12:30:00 GMT-0800 (Pacific Standard Time),35
Fri Dec 14 2018 12:15:00 GMT-0800 (Pacific Standard Time),35
Fri Dec 14 2018 12:00:00 GMT-0800 (Pacific Standard Time),36
Fri Dec 14 2018 11:45:00 GMT-0800 (Pacific Standard Time),36
Fri Dec 14 2018 11:30:00 GMT-0800 (Pacific Standard Time),36
Fri Dec 14 2018 11:15:00 GMT-0800 (Pacific Standard Time),35
Fri Dec 14 2018 11:00:00 GMT-0800 (Pacific Standard Time),34
Fri Dec 14 2018 10:45:00 GMT-0800 (Pacific Standard Time),35
Fri Dec 14 2018 10:30:00 GMT-0800 (Pacific Standard Time),35
Fri Dec 14 2018 10:15:00 GMT-0800 (Pacific Standard Time),35
Fri Dec 14 2018 10:00:00 GMT-0800 (Pacific Standard Time),35
Fri Dec 14 2018 09:45:00 GMT-0800 (Pacific Standard Time),34
Fri Dec 14 2018 09:30:00 GMT-0800 (Pacific Standard Time),33
Fri Dec 14 2018 09:15:00 GMT-0800 (Pacific Standard Time),33
Fri Dec 14 2018 09:00:00 GMT-0800 (Pacific Standard Time),32
Fri Dec 14 2018 08:45:00 GMT-0800 (Pacific Standard Time),32
Fri Dec 14 2018 08:30:00 GMT-0800 (Pacific Standard Time),29
Fri Dec 14 2018 08:15:00 GMT-0800 (Pacific Standard Time),28
Fri Dec 14 2018 08:00:00 GMT-0800 (Pacific Standard Time),28
Fri Dec 14 2018 07:45:00 GMT-0800 (Pacific Standard Time),28
Fri Dec 14 2018 07:30:00 GMT-0800 (Pacific Standard Time),26
Fri Dec 14 2018 07:15:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 07:00:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 06:45:00 GMT-0800 (Pacific Standard Time),27
Fri Dec 14 2018 06:30:00 GMT-0800 (Pacific Standard Time),26
